id,lat_x,lon_x,lat_y,lon_y,point1,point2,distance,lanes,width,dist_ –æ“π‡µ’È¬_p1,dist_ –æ“π‡µ’È¬_p2,dist_ Õßæ√– ’Ëæ√–¬“_p1,dist_ Õßæ√– ’Ëæ√–¬“_p2,dist_«‘™ “¡¬Ë“π_p1,dist_«‘™ “¡¬Ë“π_p2,dist_∂ππ∑√—æ¬Ï_p1,dist_∂ππ∑√—æ¬Ï_p2,dist_π‡√»_p1,dist_π‡√»_p2,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p1,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p2,dist_Red_Planet_Hotel_p1,dist_Red_Planet_Hotel_p2
213.0,13.7309771,100.5249332,13.7308331,100.524604,p15,p294,38.99807235452878,1,7,135.10150637706377,119.91932878566905,297.54637325061003,266.3765324052288,166.60809668348503,203.23829385488358,234.69078894990582,272.81325501008087,173.18082702270647,135.62149069377347,289.0370203362333,261.91059220393333,342.8605709888562,355.9634382213534
213.0,13.7308331,100.524604,13.7309771,100.5249332,p294,p15,38.99807235452878,1,7,119.91932878566905,135.10150637706377,266.3765324052288,297.54637325061003,203.23829385488358,166.60809668348503,272.81325501008087,234.69078894990582,135.62149069377347,173.18082702270647,261.91059220393333,289.0370203362333,355.9634382213534,342.8605709888562
214.0,13.730357,100.5234158,13.7302482,100.5234482,p51,p36,12.594069250094883,4,28,155.76724149235477,166.1081132533479,177.76989570306304,188.75231176099456,337.1052378628987,341.23447230774764,410.4007043311493,410.59833507877494,46.63546653465971,35.06009955676596,204.57899191199584,191.98824331855508,432.30442588282534,423.93497387270276
214.0,13.7302482,100.5234482,13.730357,100.5234158,p36,p51,12.594069250094883,4,28,166.1081132533479,155.76724149235477,188.75231176099456,177.76989570306304,341.23447230774764,337.1052378628987,410.59833507877494,410.4007043311493,35.06009955676596,46.63546653465971,191.98824331855508,204.57899191199584,423.93497387270276,432.30442588282534
215.0,13.730357,100.5234158,13.7304819,100.5237353,p51,p88,37.201257023615774,1,7,155.76724149235477,133.8226731383742,177.76989570306304,196.13833970328807,337.1052378628987,300.86926894498583,410.4007043311493,373.406408543341,46.63546653465971,52.063431425893455,204.57899191199584,212.38565046807648,432.30442588282534,408.38032048393814
215.0,13.7304819,100.5237353,13.730357,100.5234158,p88,p51,37.201257023615774,1,7,133.8226731383742,155.76724149235477,196.13833970328807,177.76989570306304,300.86926894498583,337.1052378628987,373.406408543341,410.4007043311493,52.063431425893455,46.63546653465971,212.38565046807648,204.57899191199584,408.38032048393814,432.30442588282534
217.0,13.7317925,100.5269251,13.7317425,100.5268416,p327,p118,10.595309731113819,1,7,326.12644211517767,316.93156978320025,509.1877293834027,499.81148254975653,104.902951917792,98.18427541926769,47.89153304572531,46.62154309084678,403.188520458213,392.60236620819586,484.12102250550964,473.9411983867562,350.2019897717899,344.9979500266117
217.0,13.7317925,100.5269251,13.731723,100.5268262,p327,p171,13.18508843671183,1,7,326.12644211517767,315.22336832556783,509.1877293834027,498.0189245135709,104.902951917792,97.45956633596417,47.89153304572531,45.6995496383271,403.188520458213,390.09327119916037,484.12102250550964,471.2170932162574,350.2019897717899,342.92417335904366
217.0,13.7317925,100.5269251,13.7317086,100.5268235,p327,p233,14.40399906233174,1,7,326.12644211517767,314.9079148032499,509.1877293834027,497.6359857309844,104.902951917792,97.82659134980072,47.89153304572531,44.557733662309346,403.188520458213,389.0622297736941,484.12102250550964,469.83430011097437,350.2019897717899,341.34257880605344
217.0,13.7317925,100.5269251,13.7316884,100.5268282,p327,p300,15.605919044410951,1,7,326.12644211517767,315.3958470275405,509.1877293834027,498.0228808960668,104.902951917792,99.21541546260721,47.89153304572531,42.44968640972558,403.188520458213,388.42774001496366,484.12102250550964,468.515331589903,350.2019897717899,339.07076682435485
